Unsupported doctype for print tracking: {0},DocType no compatible para el seguimiento de impresión: {0},
Update Buying Price,Actualizar precio de compra,
Update Selling Price,Actualizar precio de venta,
Update customer information,Actualizar información del cliente,
Update selling price using profiles' selling price list,Actualizar el precio de venta utilizando la lista de precios de venta del perfil,
Use Limit Search,Usar búsqueda con límite,
Use POS payments,Usar pagos TPV,
Use Server Cache,Usar caché del servidor,
Use cashback,Usar cashback,
Use customer credit,Usar crédito de cliente,
Use delivery charges,Usar gastos de entrega,
Use offline mode,Usar modo offline,
Use these keyboard shortcuts to navigate faster,Utilice estos atajos de teclado para navegar más rápido,
"Use ↑ ↓ to navigate, Enter to settle","Use ↑ ↓ para navegar, Enter para liquidar",
User must match the selected POS Opening Shift user.,El usuario debe coincidir con el usuario del turno de apertura de TPV seleccionado.,
Valuation Rate,Precio de valoración,
Value,Valor,
Version,Versión,
Version and system information,Información del sistema y versión,
View Orders,Ver pedidos,
View all keyboard shortcuts,Ver todos los atajos de teclado,
View held/draft invoices,Ver facturas retenidas/borrador,
View purchase invoices,Ver facturas de compra,
View sales orders,Ver pedidos de venta,
Voucher Type,Tipo de justificante,
Walk-in Customer,Cliente genérico,
Warehouse Stock Movement,Movimiento de stock de almacén,
Warehouse is required when receiving stock with a Purchase Invoice.,El almacén es obligatorio cuando se recibe stock con una factura de compra.,
Warehouse value and quantity summary for quick inventory valuation.,Resumen de cantidad y valor del almacén para una valoración rápida del inventario.,
Warehouses,Almacenes,
Web Browser,Navegador web,
Weight decimals,Decimales de peso,
Weight digits,Dígitos de peso,
Weight starting position,Posición inicial de peso,
Weight value is parsed as: [weight digits].[weight decimals].,El valor del peso se procesa como: [dígitos de peso].[decimales de peso].,
"When enabled, price is extracted using the price start/digits/decimals fields below.","Cuando está activado, el precio se extrae utilizando los campos de inicio/dígitos/decimales del precio que aparecen a continuación.",
"When enabled, the POS terminal creates an unsettled invoice instead of collecting payment. A cashier settles it later from the Cashier screen.","Cuando está activado, el terminal TPV crea una factura pendiente de liquidación en lugar de realizar el cobro. Un cajero la liquidará más tarde desde la pantalla de caja.",
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,"El importe a condonar supera el límite permitido ({0}). Por favor, añada un pago para el importe restante.",
X POS Payments is not enabled for this POS Profile,X POS Payments no está activado para este perfil de TPV,
X POS Purchase Order Flow Failed,El flujo de pedidos de compra de X POS ha fallado,
XPOS Local ID,ID local de XPOS,
Yes,Sí,
You are not a cashier,No es un cajero,
You are not allowed to access this shift.,No tiene permitido el acceso a este turno.,
You are not allowed to manage this cash movement record.,No tiene permitido gestionar este registro de movimiento de caja.,
You are not permitted to manage POS role permissions.,No tiene permisos para gestionar los permisos de rol de TPV.,
You are not permitted to settle invoices.,No tiene permisos para liquidar facturas.,
You are offline. Check your internet connection.,Está offline. Compruebe su conexión a internet.,
You are offline. Connect to the server and try again.,Está offline. Conéctese al servidor e inténtelo de nuevo.,
You are offline. Invoice could not be saved locally.,Está offline. La factura de venta no se ha podido guardar localmente.,
You are trying to return more quantity for item {0} than was sold.,Está intentando devolver más cantidad para el artículo {0} de la que se vendió.,
You do not have access to this report.,No tiene acceso a este informe.,
You do not have permission to open this report from the app.,No tiene permisos para abrir este informe desde la aplicación.,
Z-report: items sold with quantities plus totals by payment mode for end-of-shift cash-up.,Informe Z: artículos vendidos con cantidades más totales por modo de pago para el arqueo de caja al final del turno.,
Zero Qty,Cant. cero,
Zero Qty Sales Report,Informe de líneas de venta no servidas,
available,disponible,
close,cerrar,
days,días,
from_currency and to_currency are required,se requieren las variables from_currency y to_currency,
item,artículo,
item(s),artículo(s),
items,artículos,
items must be a list,items debe ser una lista,
label(s),etiqueta(s),
modified_after must be a valid ISO datetime,modified_after debe ser una fecha y hora ISO válida,
more,más,
navigate,navegar,
of,de,
or,o,
permissions enabled,permisos activados,
pts,ptos,
received,recibido,
reports,informes,
required,obligatorio,
rows,filas,
sales_invoice is required,se requiere sales_invoice,
sales_order is required,se requiere sales_order,
select,seleccionar,
selected,seleccionado,
transferred,transferido,
unaccounted,no contabilizado,
will be returned to,se devolverá a,
{0} can only create deposits for their own shift,{0} solo puede crear depósitos para su propio turno,
{0} can only create expenses for their own shift,{0} solo puede crear gastos para su propio turno,
{0} is disabled for this POS Profile.,{0} está desactivado para este perfil de TPV.,
{0} is invalid.,{0} no es válido.,
{0} items,{0} artículos,
{0} items added,{0} artículos añadidos,
{0} must belong to company {1}.,{0} debe pertenecer a la empresa {1}.,
{0} payment(s) were skipped.,Se omitieron {0} pago(s).,
{0} {1} must be submitted before creating change payment entries.,{0} {1} debe estar contabilizado antes de crear los asientos del pago del cambio.,
{} Active,{} activo,
